language,dialect,accent,text
Persian,"Persian, Iranian (Iran)",Isfahani,ساختنی این فرودگام تا ابد قرارس طول بکشد
Persian,"Persian, Iranian (Iran)",Isfahani,کرم از خودی درخده
Persian,"Persian, Iranian (Iran)",Isfahani,دری باغا که دیدیم انگار تا تَشا دیده‌یم
Persian,"Persian, Iranian (Iran)",Isfahani,حرفا اگه تو شیشه‌م کنی به بیرون درز میکونه
Persian,"Persian, Iranian (Iran)",Isfahani,حرف تا وختی به زبون نیمده‌س مالی توئه
Persian,"Persian, Iranian (Iran)",Isfahani,دل که سفره نیس پیشی هر کس آ ناکسی پَنش کونی
Persian,"Persian, Iranian (Iran)",Isfahani,خرسا بسه‌ن به آهنگری
Persian,"Persian, Iranian (Iran)",Isfahani,شده‌س میگد آبا تو هاون بوکوبی اما نیمی‌ذارد ول بگردی
Persian,"Persian, Iranian (Iran)",Isfahani,کور اگه بازار نَرِد بازار می‌گندِد
Persian,"Persian, Iranian (Iran)",Isfahani,کارد تمومه
Persian,"Persian, Iranian (Iran)",Isfahani,چا کِن همیشه ته چاس
Persian,"Persian, Iranian (Iran)",Isfahani,قیمتی غذا نسبت به حجمی غذا خیلی خیلی گرونه‌س. ساندویچی هیولای ژامبون در حدی بچه غول هم نبود و اصنم خوشمزه نبود اما ساندویچ چوریتسو خب آ خوشمزه بود
Persian,"Persian, Iranian (Iran)",Isfahani,لطفا از عکسا اینترنتی استفاده نکونین آ عکسی خودی محصولدونا بذارین. متاسفم
Persian,"Persian, Iranian (Iran)",Isfahani,اِدِرا وادر شده بود
Persian,"Persian, Iranian (Iran)",Isfahani,جا کیکی وانیلی کاکائویی، کیکی کاکائویی ساده فرساده بودن
Persian,"Persian, Iranian (Iran)",Isfahani,خورشتش طعمی آب میداد آ 95 درصد قیمه‌ش لپه بود :/ اصی پیشنهاد نیمیدم
Persian,"Persian, Iranian (Iran)",Isfahani,خیلی عالی و سری وخ... ممنونم
Persian,"Persian, Iranian (Iran)",Isfahani,حجمی ساندویچش کلا نصف شده‌س
Persian,"Persian, Iranian (Iran)",Isfahani,خب بود... فقط جا یه چنگال خالی بود
Persian,"Persian, Iranian (Iran)",Isfahani,خیلی بی‌نمک بود و بو تندی گوش میداد
Persian,"Persian, Iranian (Iran)",Isfahani,اول اینکه بو لاش میداد دوم اینکه به همه چی میخورد الا رست بیف یه جور که منا یاد گوشتی تو دیزی انداخت خیلی خیس بود نونش خشکا قاقاله‌ی بود لطفا تناسبی مایعاتا رعایت کونین احتمالا این باری آخرس که ازینجا سفارش میدم
Persian,"Persian, Iranian (Iran)",Isfahani,پَ چرا نیمییَیْ؟
Persian,"Persian, Iranian (Iran)",Isfahani,ما وَم میَیم
Persian,"Persian, Iranian (Iran)",Isfahani,دِ جَل باش
Persian,"Persian, Iranian (Iran)",Isfahani,بولونی پَ کوجای پَ؟
Persian,"Persian, Iranian (Iran)",Isfahani,بیا بریم ناهار بخوریم. وای نه یه زا آلاشغال خوردم تو دلم انقلابه.
Persian,"Persian, Iranian (Iran)",Isfahani,منا تو آ حسن
Persian,"Persian, Iranian (Iran)",Isfahani,گلا بلبلا سنبل
Persian,"Persian, Iranian (Iran)",Isfahani,۵ آ ۴ آ ۳
Persian,"Persian, Iranian (Iran)",Isfahani,دِ پَ چرا نیمیای؟
Persian,"Persian, Iranian (Iran)",Isfahani,کمرم شیت شد
Persian,"Persian, Iranian (Iran)",Isfahani,این کار که اینقده فس زدن ندارد که
Persian,"Persian, Iranian (Iran)",Isfahani,اگه یه بار دیگه هنچینکی بشد باش دعوا میکونم
Persian,"Persian, Iranian (Iran)",Isfahani,از بس خب بود دلم پیچ میزند
Persian,"Persian, Iranian (Iran)",Isfahani,برا چی چی؟
Persian,"Persian, Iranian (Iran)",Isfahani,با بد کسی در افتاده‌س
Persian,"Persian, Iranian (Iran)",Isfahani,خدا میدوند خجّه
Persian,"Persian, Iranian (Iran)",Isfahani,یخده سنگین باش... خدا زیادد کونه
Persian,"Persian, Iranian (Iran)",Isfahani,مگه دنبالد گذاشته‌ن
Persian,"Persian, Iranian (Iran)",Isfahani,نونی گندوم برا هضمش شیکمی فولادی میخواد
Persian,"Persian, Iranian (Iran)",Isfahani,آب از دستش نیمیچکه
Persian,"Persian, Iranian (Iran)",Isfahani,هرچی سنگه مالی پا لنگه
Persian,"Persian, Iranian (Iran)",Isfahani,برا خودد بخور، برا مردوم بوپوش
Persian,"Persian, Iranian (Iran)",Isfahani,سفره آقاد سری کوچه‌س
Persian,"Persian, Iranian (Iran)",Isfahani,این شکوفا چندی قشنگن
Persian,"Persian, Iranian (Iran)",Isfahani,خونه شوما
Persian,"Persian, Iranian (Iran)",Isfahani,خدا خرا میشناخ که بش شاخ نداد
Persian,"Persian, Iranian (Iran)",Isfahani,طرف مارا کشته‌س آ بچه‌شا زنده گذاشته‌س
Persian,"Persian, Iranian (Iran)",Isfahani,جنگلی که شتر دیده
Persian,"Persian, Iranian (Iran)",Isfahani,چشی زمسّون کوره
Persian,"Persian, Iranian (Iran)",Isfahani,گربه را جری کرده‌س
Persian,"Persian, Iranian (Iran)",Isfahani,فدا سَرِد. هیشطور نی
Persian,"Persian, Iranian (Iran)",Isfahani,دماغش چندی پَتا پَنه. لباش شکلی پشتی مرغه
Persian,"Persian, Iranian (Iran)",Isfahani,انگار اِز دماغی فیل افتاده‌س
Persian,"Persian, Iranian (Iran)",Isfahani,تو رو خدا بفرماین تو
Persian,"Persian, Iranian (Iran)",Isfahani,عبده این کی بود؟
Persian,"Persian, Iranian (Iran)",Isfahani,غلام با ابری سیا اومِد آ دخدِرا به قصری شا پریون برد
Persian,"Persian, Iranian (Iran)",Isfahani,این وب چندی قشنگس
Persian,"Persian, Iranian (Iran)",Isfahani,می‌خوام یقه‌ما جر بدم
Persian,"Persian, Iranian (Iran)",Isfahani,گند بخورد به کارِد
Persian,"Persian, Iranian (Iran)",Isfahani,برعکسی ننه‌ش که عاقل بود خودش انگار درا دیوونه‌س
Persian,"Persian, Iranian (Iran)",Shirazi,دارم می‌رم
Persian,"Persian, Iranian (Iran)",Shirazi,خرس بخورتش می‌پوکه.
Persian,"Persian, Iranian (Iran)",Shirazi,گشنمه
Persian,"Persian, Iranian (Iran)",Shirazi,من چوی نَمخورم
Persian,"Persian, Iranian (Iran)",Shirazi,عالی بود؛ بوس به جونت، قربونت برم
Persian,"Persian, Iranian (Iran)",Shirazi,امروز کُجُ دس و رومه شسّه بودم؟
Persian,"Persian, Iranian (Iran)",Shirazi,ایره خدا زده
Persian,"Persian, Iranian (Iran)",Shirazi,چی دُرُس کِردی؟
Persian,"Persian, Iranian (Iran)",Shirazi,دخترا دارن می‌رن
Persian,"Persian, Iranian (Iran)",Shirazi,دخترا دُشتن می‌رفتن
Persian,"Persian, Iranian (Iran)",Shirazi,روانشناسا خواص زیادی بری گریه کِردن در اُوردن و گریه کِردنِه بری رها شدن از فشار استرس و تحمل درد و غم و غصه می‌دونن.
Persian,"Persian, Iranian (Iran)",Shirazi,او مربُو خوردن داره
Persian,"Persian, Iranian (Iran)",Shirazi,تو کل عمرُم همچی غذاهوی نخوردم
Persian,"Persian, Iranian (Iran)",Shirazi,خانوم بچّا چیطورن؟
Persian,"Persian, Iranian (Iran)",Shirazi,دسِّتون درد نکنه بری پخش ای کیلیپ دربارِی گیوِی هرسینی
Persian,"Persian, Iranian (Iran)",Shirazi,ای داد و بیداد بری میراث پدرامون که بی پشت و پنا مُندن
Persian,"Persian, Iranian (Iran)",Shirazi,بیشترشونو اولین باره می‌بینم
Persian,"Persian, Iranian (Iran)",Shirazi,ای جونم بری شهرمون
Persian,"Persian, Iranian (Iran)",Shirazi,درود فراوون به زنوی کورد سر تا سر دنیا از کرمونشا گرفته تا کردستان
Persian,"Persian, Iranian (Iran)",Shirazi,هر وقت نون دُرُس می‌کِرد صدامون می‌زد. ما بچّا هم همگی به‌صف کنارش می‌شنسّیم و چشم به را می‌مُندیم تا نون روی توه برشته می‌شد و می‌داد دسّمون.
Persian,"Persian, Iranian (Iran)",Shirazi,بردن و اُوُردن
Persian,"Persian, Iranian (Iran)",Shirazi,داد و بیداد
Persian,"Persian, Iranian (Iran)",Shirazi,خدا نگَدار
Persian,"Persian, Iranian (Iran)",Shirazi,اَی امر حضرت حق نباشه، برگ از درخت نَمیوفته.
Persian,"Persian, Iranian (Iran)",Shirazi,اَی نخوردیم نونِ گندم، ولی دیدیم دسِّ مردم.
Persian,"Persian, Iranian (Iran)",Shirazi,او چیچیه که تا دس تو چیشش نکنی، چیلشه باز نَمی‌کنه؟
Persian,"Persian, Iranian (Iran)",Shirazi,مِی بهت زنگ نزدن؟
Persian,"Persian, Iranian (Iran)",Shirazi,جار
Persian,"Persian, Iranian (Iran)",Shirazi,خسّه
Persian,"Persian, Iranian (Iran)",Shirazi,فرار
Persian,"Persian, Iranian (Iran)",Shirazi,بوگو چقد حال می‌ده
Persian,"Persian, Iranian (Iran)",Shirazi,لعنت به پدرت
Persian,"Persian, Iranian (Iran)",Shirazi,هکروی ما از هکروی دیگه چیزی کم ندارن
Persian,"Persian, Iranian (Iran)",Shirazi,خیلی جالب می‌شه
Persian,"Persian, Iranian (Iran)",Shirazi,فقط وُیسو برِی یکی از بازیوی باحالت
Persian,"Persian, Iranian (Iran)",Shirazi,ما برِی تازه‌ترین آتیش منتظر می‌مونیم
Persian,"Persian, Iranian (Iran)",Shirazi,یَنی ساخته نمی‌شه
Persian,"Persian, Iranian (Iran)",Shirazi,با ایکه دَ تو کارگر داره،‌ پونزَ سال طول می‌کشه
Persian,"Persian, Iranian (Iran)",Shirazi,مِثکه کسوی دیگِیِم با هواپیما به لوگر می‌رن
Persian,"Persian, Iranian (Iran)",Shirazi,ساختن ای فورودگوَم عین رفتن به ماهه
Persian,"Persian, Iranian (Iran)",Shirazi,درخت میوه کرم از خودشه
Persian,"Persian, Iranian (Iran)",Shirazi,بیرون باغُ که دیدیم، انگو تا تَهِ باغُ دیدیم.
Persian,"Persian, Iranian (Iran)",Shirazi,حرفه اَی داخل شیشه کنی به بیرون درز می‌کنه.
Persian,"Persian, Iranian (Iran)",Shirazi,حرف تا وقتی تو دلته اختیارش دسِّته.
Persian,"Persian, Iranian (Iran)",Shirazi,دل که سفره نیس که پیش همه پهنش کنی.
Persian,"Persian, Iranian (Iran)",Shirazi,خرسو به آهنگری بسَّن.
Persian,"Persian, Iranian (Iran)",Shirazi,ای آبُ تو هوَنگ کنه که بوکوبی، نَمی‌ذاره بیکار باشی.
Persian,"Persian, Iranian (Iran)",Shirazi,کور اَی بازار نره بازار می‌گنده.
Persian,"Persian, Iranian (Iran)",Shirazi,آیت کارت آخره.
Persian,"Persian, Iranian (Iran)",Shirazi,چاکَن همیشه تَ چاهه.
Persian,"Persian, Iranian (Iran)",Shirazi,قیمت غذا نسبت به حجم غذا خیلی خیلی گرون و غیرمنصفانه‌ن. ساندویچ هیولُی ژامبون در حد یِی بچه غولی هم نبود و اصلاً هم خوشمزه نبود اما ساندویچ چوریتسو عالی و بسیار بسیار خوشمزه بود.
Persian,"Persian, Iranian (Iran)",Shirazi,لطف کنید از عکسوی اینترنتی استفاده نکنید و عکس خود محصولتونه بذارین. آخه ای کجو و او کجو. متأسفم.
Persian,"Persian, Iranian (Iran)",Shirazi,بدجور آسیب دیده بود (طبق عکس آپلودشده)
Persian,"Persian, Iranian (Iran)",Shirazi,جوی کیک وانیلی کاکائویی، کیک کاکايویی ساده ارسال شده بود.
Persian,"Persian, Iranian (Iran)",Shirazi,خورشش مزِّی آب می‌داد و نود و پنج درصد حجم قیمه‌ش لپّه بود. اصلا پیشناهاد نَمی‌کنم.
Persian,"Persian, Iranian (Iran)",Shirazi,خیلی عالی و به‌موقع. ممنون از شُمو.
Persian,"Persian, Iranian (Iran)",Shirazi,حجم ساندویچش کلاً نصف شده!
Persian,"Persian, Iranian (Iran)",Shirazi,عالی. فقط جوی یِی چنگالی خالی بود.
Persian,"Persian, Iranian (Iran)",Shirazi,فوق‌العاده بی‌نمک بود و بوی تند گوشت می‌داد.
Persian,"Persian, Iranian (Iran)",Shirazi,اول ایکه بوی بدی دُشت دوم ایکه به همه چی می‌خورد به جز رست بیف جوری که منو یاد گوشت آبپز داخل آبگوشت انداخت خیلی خیس بود نون خشک و بدمزه‌ای دُشت لطفاً تناسب مایعاته رعایت کنین احتمالاً آخرین باره که از اینجو سفارش می‌دم.
Persian,"Persian, Iranian (Iran)",Shirazi,پس چرو نَمیوی؟
Persian,"Persian, Iranian (Iran)",Shirazi,ما عَم میویم.
Persian,"Persian, Iranian (Iran)",Shirazi,زودی باش / دس بجمبون
Persian,"Persian, Iranian (Iran)",Shirazi,پس کُجُی عزیزُم؟
Persian,"Persian, Iranian (Iran)",Shirazi,بیو بیریم ناهار بخوریم. وُی نه، یِی چی آشغالی خوردم، دلُم ریخته به هم.
Persian,"Persian, Iranian (Iran)",Shirazi,من و تو و حسن
Persian,"Persian, Iranian (Iran)",Shirazi,گل و بلبل و سمبل
Persian,"Persian, Iranian (Iran)",Shirazi,پنج و چار و سه
Persian,"Persian, Iranian (Iran)",Shirazi,خو پَ چرو نمیوی؟
Persian,"Persian, Iranian (Iran)",Shirazi,کَمَرُم پُکید.
Persian,"Persian, Iranian (Iran)",Shirazi,ای کارو که اقد اُسُم اُسُم کردن نداره که
Persian,"Persian, Iranian (Iran)",Shirazi,یه بار دیگه ایجوری بشه می‌خوابم تو خرش
Persian,"Persian, Iranian (Iran)",Shirazi,از به خوب بود کم‌پیچ گرفتم.
Persian,"Persian, Iranian (Iran)",Shirazi,واسهٔ چی ؟
Persian,"Persian, Iranian (Iran)",Shirazi,ای خودشو با شاخ گاو درانداخته.
Persian,"Persian, Iranian (Iran)",Shirazi,خدا دونه خجیجه
Persian,"Persian, Iranian (Iran)",Shirazi,حالو اقدم بشکن بالو بنداز خوب نی
Persian,"Persian, Iranian (Iran)",Shirazi,می دمبالت گذشتن؟
Persian,"Persian, Iranian (Iran)",Shirazi,نون گندم، کم فولادی می‌خواد.
Persian,"Persian, Iranian (Iran)",Shirazi,ایا نَم تُک پس نمی‌ده
Persian,"Persian, Iranian (Iran)",Shirazi,چاقوی تیز برِی برِیِ نر اومده.
Persian,"Persian, Iranian (Iran)",Shirazi,برِی خودت بخور، برِی مردم بوپوش.
Persian,"Persian, Iranian (Iran)",Shirazi,سُفرِی بابوی شُمو سر کوچه‌ن.
Persian,"Persian, Iranian (Iran)",Shirazi,ای شوکوفه‌ها چه قشنگن.
Persian,"Persian, Iranian (Iran)",Shirazi,خونِی شومو.
Persian,"Persian, Iranian (Iran)",Shirazi,خدا خره دید بهش شاخ نداد
Persian,"Persian, Iranian (Iran)",Shirazi,طرف ماره کشته، بچِی ماره زنده گُذُشته.
Persian,"Persian, Iranian (Iran)",Shirazi,جنگلی شتر دیده.
Persian,"Persian, Iranian (Iran)",Shirazi,چشم زمسّون کوره.
Persian,"Persian, Iranian (Iran)",Shirazi,گربُو ره بُراق کِرده.
Persian,"Persian, Iranian (Iran)",Shirazi,فدوی سرت. عیبی نداره.
Persian,"Persian, Iranian (Iran)",Shirazi,دماغش چقد پَنه. لباش شبی پشت میمونه.
Persian,"Persian, Iranian (Iran)",Shirazi,انگُ اوره خانُم زُیده ما رِ کنیز.
Persian,"Persian, Iranian (Iran)",Shirazi,تور خدا بفرمو تو خونه.
Persian,"Persian, Iranian (Iran)",Shirazi,عبده ای کی بود؟
Persian,"Persian, Iranian (Iran)",Shirazi,غلام با ابر سیا اومد و دختره به قصر شاه پریون برد.
Persian,"Persian, Iranian (Iran)",Shirazi,ای وبو چقد قشنگه.
Persian,"Persian, Iranian (Iran)",Shirazi,می‌خواما یخه‌مه پاره کنم
Persian,"Persian, Iranian (Iran)",Shirazi,گند بخوره به کارت.
Persian,"Persian, Iranian (Iran)",Shirazi,برعکس مادرش که عاقل بود خودش انگو دیونن.
Persian,Hazaragi (Afghanistan),Hazaragi,دَرَو موروم
Persian,Hazaragi (Afghanistan),Hazaragi,اگه خرس او ره بُخوره، میترقه. (مویای‌شی می‌ریزه).
Persian,Hazaragi (Afghanistan),Hazaragi,گُشنه یوم
Persian,Hazaragi (Afghanistan),Hazaragi,مه چای نمی‌خورُم
Persian,Hazaragi (Afghanistan),Hazaragi,کلو خوب بود؛ بوسه به جانِت، بلیبور تو شوم.
Persian,Hazaragi (Afghanistan),Hazaragi,آفتو از کُدُم طرف بور شده؟
Persian,Hazaragi (Afghanistan),Hazaragi,خدا او ره زده.
Persian,Hazaragi (Afghanistan),Hazaragi,چی جور کدی
Persian,Hazaragi (Afghanistan),Hazaragi,دخترو درو موره
Persian,Hazaragi (Afghanistan),Hazaragi,دخترو درو مورفت
Persian,Hazaragi (Afghanistan),Hazaragi,روان‌شناسا خاصیتای زیاد برای چُغرا  کدو گفته و چُغرا  کدو ره باعث خلاص‌شدن از فشار استرس و تحمل درد و غم و غصه میدنه.
Persian,Hazaragi (Afghanistan),Hazaragi,اونو مربا از خوردو استه
Persian,Hazaragi (Afghanistan),Hazaragi,ای رقم نان د عمر خو نخورده بودم
Persian,Hazaragi (Afghanistan),Hazaragi,خانواده پگ خوبه؟
Persian,Hazaragi (Afghanistan),Hazaragi,خیر بنگری از خاطری که ای ویدیو از گیوه هرسینی ره د از مه نشو دادی
Persian,Hazaragi (Afghanistan),Hazaragi,ای خاک عالم د سر مو، بلده میراث بابه‌های مو که بی پشت و پناه منده
Persian,Hazaragi (Afghanistan),Hazaragi,زیادتر شی ره بار اول استه که مینگرم
Persian,Hazaragi (Afghanistan),Hazaragi,جان بلده همی شار خودون مو
Persian,Hazaragi (Afghanistan),Hazaragi,سلام خیلی زیاد به خاتون‌های کورد از کرمانشاه تا کوردستان
Persian,Hazaragi (Afghanistan),Hazaragi,هر وقت نان تیار میکد، موره صدا میزد. مو بچکیچا پگ مو در یک صف پهلوی شی میشیتی، و چشم د راه مو ماندی. تا که نان روی ساج تیار موشد باز موره میداد.
Persian,Hazaragi (Afghanistan),Hazaragi,بردو اوردو
Persian,Hazaragi (Afghanistan),Hazaragi,جیغ بنا
Persian,Hazaragi (Afghanistan),Hazaragi,بامان خدا
Persian,Hazaragi (Afghanistan),Hazaragi,تا خواسته خدا نبشه، اید کار نموشه.
Persian,Hazaragi (Afghanistan),Hazaragi,اگه نان گندم نخوردیم، د دست مردما اوقس دیدیم
Persian,Hazaragi (Afghanistan),Hazaragi,او چیزه تا دست د چشم شی درو نکنی، دان خوره واز نمونه
Persian,Hazaragi (Afghanistan),Hazaragi,دزتو اد زنگ نزد؟
Persian,Hazaragi (Afghanistan),Hazaragi,جیغ
Persian,Hazaragi (Afghanistan),Hazaragi,منده
Persian,Hazaragi (Afghanistan),Hazaragi,دوتا
Persian,Hazaragi (Afghanistan),Hazaragi,بلده مه بگو چقس سات تیر خاد شد.
Persian,Hazaragi (Afghanistan),Hazaragi,بر پدرت نالت
Persian,Hazaragi (Afghanistan),Hazaragi,هکرای مو از دیگا  کم ندره.
Persian,Hazaragi (Afghanistan),Hazaragi,کلو جالب خاد بود.
Persian,Hazaragi (Afghanistan),Hazaragi,فقط ماتل یک بازی خب کاکه خو باش.
Persian,Hazaragi (Afghanistan),Hazaragi,مو ماتل آتیش تازه مومنیم.
Persian,Hazaragi (Afghanistan),Hazaragi,منظور که جور نموشه.
Persian,Hazaragi (Afghanistan),Hazaragi,با ایکه ده نفر کارگر استه، امو کار تا 15 سال تامو نموشه.
Persian,Hazaragi (Afghanistan),Hazaragi,د شان مه دیگا ام قد امزی طیاره لوگر موره.
Persian,Hazaragi (Afghanistan),Hazaragi,جور کدون ازی میدان هوایی هم رقم مریخ رافتو واری معلوم موشه.
Persian,Hazaragi (Afghanistan),Hazaragi,کریم درخت میوه از خودشیه.
Persian,Hazaragi (Afghanistan),Hazaragi,برون باغه که دیدی درون شیره هم دیدی
Persian,Hazaragi (Afghanistan),Hazaragi,توره ره اگه منه شیشه هم کنی بازم بور موشه
Persian,Hazaragi (Afghanistan),Hazaragi,توره تا د دیل تو بشه اختیارشی دست خودتویه
Persian,Hazaragi (Afghanistan),Hazaragi,دیل دسترخو نیه که پیش پَگ واز کنی.
Persian,Hazaragi (Afghanistan),Hazaragi,خرسه ره د آهنگری بسته کدن.
Persian,Hazaragi (Afghanistan),Hazaragi,اگه او د اونگ بکویی بزم بیکار نمومنی
Persian,Hazaragi (Afghanistan),Hazaragi,کور اگه د بازار نره بازار گنده موشه.
Persian,Hazaragi (Afghanistan),Hazaragi,از تو خلاصه.
Persian,Hazaragi (Afghanistan),Hazaragi,چاه کن جای شی د چایه.
Persian,Hazaragi (Afghanistan),Hazaragi,قیمت ای غذا نسبت د مقدار ازی غذا، کلو قیمت استه و راه خدا هم نیه. او ساندویچ هیولای ژامبون قدر یک چوچه غول هم نبود. هیچ مزه دار هم نبود. مگم اونو ساندویچ جوریتسو کلو مزه دار بود.
Persian,Hazaragi (Afghanistan),Hazaragi,خاهش مونوم از عکس انترنتی نیلید، عکس خود همو محصول خوره بیلید. سیکو ای کجا و او کجا.
Persian,Hazaragi (Afghanistan),Hazaragi,بد رقم اوگار شودود.
Persian,Hazaragi (Afghanistan),Hazaragi,د جای کیک وانیلی کیک دیگه ریی کده بود.
Persian,Hazaragi (Afghanistan),Hazaragi,قورمه شی اومزه بود و پک شی دال بود. اِد نخور.
Persian,Hazaragi (Afghanistan),Hazaragi,عجب خوب سر وقت، خیر بینگری
Persian,Hazaragi (Afghanistan),Hazaragi,ساندویچ‌شی بیخی نیسپه شده!
Persian,Hazaragi (Afghanistan),Hazaragi,عجب، پقط جای همو پنجه کم بود
Persian,Hazaragi (Afghanistan),Hazaragi,بیخی بی نماک بود، و بوی تند گوشت میدد
Persian,Hazaragi (Afghanistan),Hazaragi,اول ایکه بوی بد میداد، دوم ایکه هر چیز موخورد بغیر رست بیف، که مره یاد گوشت آو جوشک داخل دیزی مینداخت. خیلی تر بود، نان هم خشک و بد مزه بود، از خیر خود همی نسبت مایعات ای ره رعایت کنید. شاید دفعه آخر بشه که از اینجی سفارش میدم
Persian,Hazaragi (Afghanistan),Hazaragi,بچی نمییی؟
Persian,Hazaragi (Afghanistan),Hazaragi,مو ام میاییم
Persian,Hazaragi (Afghanistan),Hazaragi,زود شو
Persian,Hazaragi (Afghanistan),Hazaragi,کجایی الی جو؟
Persian,Hazaragi (Afghanistan),Hazaragi,بیه بوری نان چاشت بخوری، اوو نه، یک چیز بد خوردم، بیخی دل مره بد کده.
Persian,Hazaragi (Afghanistan),Hazaragi,ما و تو و حسن
Persian,Hazaragi (Afghanistan),Hazaragi,گل و بلبل و سنبل
Persian,Hazaragi (Afghanistan),Hazaragi,۵+۴+۳
Persian,Hazaragi (Afghanistan),Hazaragi,بچی نمییی؟
Persian,Hazaragi (Afghanistan),Hazaragi,کمر مه اوگار شد.
Persian,Hazaragi (Afghanistan),Hazaragi,امی کار اوقس د جول جول شدو بند نیه.
Persian,Hazaragi (Afghanistan),Hazaragi,اگه بَسه ایرقم شونه، جنگ مونوم.
Persian,Hazaragi (Afghanistan),Hazaragi,از بس خوب بود، شکم درد شدم.
Persian,Hazaragi (Afghanistan),Hazaragi,بچی؟
Persian,Hazaragi (Afghanistan),Hazaragi,قَد بد نفر اوج شده.
Persian,Hazaragi (Afghanistan),Hazaragi,خدا پای موفته خدیجه.
Persian,Hazaragi (Afghanistan),Hazaragi,ایقس ایله خندی هم خوب نیه.
Persian,Hazaragi (Afghanistan),Hazaragi,کی توره پیش کده؟
Persian,Hazaragi (Afghanistan),Hazaragi,نان گندم کوره ماکم طلب دره.
Persian,Hazaragi (Afghanistan),Hazaragi,ای نفر خیلی گوشنه یه.
Persian,Hazaragi (Afghanistan),Hazaragi,چاقوی تیز بَلده بره نر است.
Persian,Hazaragi (Afghanistan),Hazaragi,بَلده خود خو بُخور، بَلده دیگا بپوش.
Persian,Hazaragi (Afghanistan),Hazaragi,دسترخوان بابه شمو سر کوچه یه.
Persian,Hazaragi (Afghanistan),Hazaragi,ای گلا چیقس کاکه یه.
Persian,Hazaragi (Afghanistan),Hazaragi,خانه از شمو
Persian,Hazaragi (Afghanistan),Hazaragi,خدا خره اوش کده که شاخ ندده
Persian,Hazaragi (Afghanistan),Hazaragi,مار ره کوشته، چوچه‌شی ره نه.
Persian,Hazaragi (Afghanistan),Hazaragi,جنگلی شتر دیده.
Persian,Hazaragi (Afghanistan),Hazaragi,زمستونی کور.
Persian,Hazaragi (Afghanistan),Hazaragi,پیشکه خوب سوتره  کده.
Persian,Hazaragi (Afghanistan),Hazaragi,صدقه سرتو، خیره.
Persian,Hazaragi (Afghanistan),Hazaragi,بینی‌شی چیقس غوده، لب‌شی رقم‌شی اشتر وری.
Persian,Hazaragi (Afghanistan),Hazaragi,فقط بوگی از پشت فیل اوفتده.
Persian,Hazaragi (Afghanistan),Hazaragi,توره د خدا بیه منه خانه.
Persian,Hazaragi (Afghanistan),Hazaragi,عبده ای کی بود؟
Persian,Hazaragi (Afghanistan),Hazaragi,غلام با  آور سیاه آماد پری ره د قصر برد.
Persian,Hazaragi (Afghanistan),Hazaragi,ای وب چقه قشنگه.
Persian,Hazaragi (Afghanistan),Hazaragi,دلم موشه جاغه خو پاره کنم
Persian,Hazaragi (Afghanistan),Hazaragi,کارتو خراب شونه.
Persian,Hazaragi (Afghanistan),Hazaragi,برعکس ازیکه آبه شی هوشیار بود خودش دیونه بود.
Persian,"Persian, Iranian (Iran)",Yazdi,درم مرم
Persian,"Persian, Iranian (Iran)",Yazdi,موهاش میریزه
Persian,"Persian, Iranian (Iran)",Yazdi,گشنمه
Persian,"Persian, Iranian (Iran)",Yazdi,من چایی نمیخورم
Persian,"Persian, Iranian (Iran)",Yazdi,عالی بود ماچ تو جونت
Persian,"Persian, Iranian (Iran)",Yazdi,افتو از کدورا درومدا
Persian,"Persian, Iranian (Iran)",Yazdi,خودا زدتش
Persian,"Persian, Iranian (Iran)",Yazdi,چشی درست کردی
Persian,"Persian, Iranian (Iran)",Yazdi,دخترادارن مرن
Persian,"Persian, Iranian (Iran)",Yazdi,دختروکا داشتن مرفتن
Persian,"Persian, Iranian (Iran)",Yazdi,روانشناسا خاصیت زیادی برای گریه کردن اسم  بردن و گریه کردن رو برای خلاص شدن از فشار، استرس و تحمل درد و غم و غصه مدونن.
Persian,"Persian, Iranian (Iran)",Yazdi,اون مرب خوردن دارَ
Persian,"Persian, Iranian (Iran)",Yazdi,تو مدت عمروم اینتر غذایی نخوردوم
Persian,"Persian, Iranian (Iran)",Yazdi,اتو عیال چطرن
Persian,"Persian, Iranian (Iran)",Yazdi,دستتون بابت پخش
Persian,"Persian, Iranian (Iran)",Yazdi,ای داد بیداد برا میراث پییرامون که بی پشت وپناه موندن
Persian,"Persian, Iranian (Iran)",Yazdi,بیشترشون برا اولین بارهه می بینمشون
Persian,"Persian, Iranian (Iran)",Yazdi,ای جون برای شهرمون
Persian,"Persian, Iranian (Iran)",Yazdi,درود فراوون به زنای کورد  سرتاسر دنیا ازکرمونشاه گرفته تا کوردستون
Persian,"Persian, Iranian (Iran)",Yazdi,هروقت نون درست مکرد صدامون مزد مابچگاه هم همگی به صف کنارش مشستم
Persian,"Persian, Iranian (Iran)",Yazdi,بردن واوردن
Persian,"Persian, Iranian (Iran)",Yazdi,دادوبیداد
Persian,"Persian, Iranian (Iran)",Yazdi,خدا نگردار
Persian,"Persian, Iranian (Iran)",Yazdi,اگر خواست خدا نباشد برگی ازدرخت نمیوفتد
Persian,"Persian, Iranian (Iran)",Yazdi,اگر نخوردم نون گندم  اما دیدم دست مردم
Persian,"Persian, Iranian (Iran)",Yazdi,ذون چشی هست تا دست به چشش فرونکنی دهن بازنموکنه
